site_id,area_sqmi,elev_ft
DBF,204.96698806231217,4262.824407705078
DBI,60.69605275230441,5097.023633925781
IND,19.018903070491387,5095.547416123047
LBL,18.513672615760786,5069.138496391602
DBB,163.54865469083967,4514.419019287109
DBA,175.4902236415156,4340.935392944336
FSH,22.291382848763973,4344.748087866211
