basin,year,month,date,spi_1,spi_2,spi_3,spi_4,spi_5,spi_6,spi_7,spi_8,spi_9,spi_10,spi_11,spi_12,spi_13,spi_14,spi_15,spi_16,spi_17,spi_18,spi_19,spi_20,spi_21,spi_22,spi_23,spi_24,dsci_monthly_1,dsci_monthly_2,dsci_monthly_3,dsci_monthly_4,dsci_monthly_5,dsci_monthly_6,dsci_monthly_7,dsci_monthly_8,dsci_monthly_9,dsci_monthly_10,dsci_monthly_11,dsci_monthly_12,dsci_monthly_13,dsci_monthly_14,dsci_monthly_15,dsci_monthly_16,dsci_monthly_17,dsci_monthly_18,dsci_monthly_19,dsci_monthly_20,dsci_monthly_21,dsci_monthly_22,dsci_monthly_23,dsci_monthly_24
Paine Run,2008,11,2008-11-01,-0.2971470328862784,-0.8869442918177768,-0.5710144202148304,-0.5136466261312496,-0.6597475773844982,-0.6551192096557606,-0.6523859683264654,-0.5038536792346342,-0.6104047695387088,-0.7117024671899645,-0.8552222639368102,-0.8586095541733966,-1.2061803580674808,-1.0231007778655217,-1.411743901143343,-1.1373163717974843,-1.4088119866873818,-1.312542351174309,-1.4600805913768597,-1.4685534144057877,-1.4638187359607024,-1.5284466231566616,-1.6261133610332617,-1.7339433944684448,0,13.5,23.53333333333332,28.5875,22.869999999999997,19.058333333333334,19.3,26.512499999999996,29.37222222222222,35.635,40.23181818181818,43.56666666666666,47.388461538461534,54.089285714285715,57.96666666666667,64.015625,68.23823529411766,66.98888888888888,63.46315789473684,60.290000000000006,58.02619047619047,55.83181818181818,53.404347826086955,51.17916666666667
Paine Run,2008,12,2008-12-01,0.0741934654172409,-0.24337552824385988,-0.7150366600359211,-0.5293362831119486,-0.49485617935469595,-0.634941773596123,-0.6295217210735001,-0.6327521496723211,-0.48917350952288596,-0.5835705064209733,-0.6843432470337445,-0.831297684511179,-0.8640741595126151,-1.2131314979736514,-1.0309573569753343,-1.4393718829260986,-1.172879496416593,-1.4341589995258517,-1.3308282429064244,-1.472451567527065,-1.4981792240045886,-1.4916154023849144,-1.552553228961634,-1.6516383129330316,103,51.5,43.33333333333332,43.4,43.47,36.225,31.05,29.762499999999996,35.011111111111106,36.735,41.75909090909091,45.4625,48.138461538461534,51.36071428571428,57.35,60.78125,66.30882352941177,70.16944444444444,68.88421052631578,65.44000000000001,62.32380952380952,60.070454545454545,57.88260869565217,55.47083333333333
Paine Run,2009,1,2009-01-01,-0.415838984356927,-0.2958809631839177,-0.5221891794601456,-0.8894790427178427,-0.7236191800069182,-0.7025536935170182,-0.8374809852017224,-0.7934235820584102,-0.809682785044907,-0.6606635632021722,-0.763756393992262,-0.8417558101537174,-0.9851459924508952,-1.0226010128440295,-1.3431321495539956,-1.1728989894017219,-1.5580266852901798,-1.3138732712106689,-1.5551711795067624,-1.4336073801399276,-1.5534025613340474,-1.5814719864293003,-1.5681458799665717,-1.6374371726238688,101.25,102.125,68.08333333333333,57.8125,54.96999999999999,53.099999999999994,45.51428571428571,39.824999999999996,37.70555555555555,41.635,42.599999999999994,46.71666666666667,49.75384615384615,51.93214285714286,54.68666666666666,60.09375,63.161764705882355,68.25,71.80526315789473,70.50250000000001,67.1452380952381,64.09318181818182,61.86086956521739,59.68958333333333
Paine Run,2009,2,2009-02-01,-1.7091170630889854,-1.494843484030628,-0.9699257723388506,-0.9951190848174892,-1.2186555572399072,-1.0754511693116109,-1.0416973177365698,-1.1470184425355,-1.0763315062776388,-1.0726743396580638,-0.914884435663996,-1.005995996328476,-1.0764216050319726,-1.2132296646316039,-1.2458172771479283,-1.5686135841774278,-1.3898010384493158,-1.7933279495666061,-1.5562476482484742,-1.7741011644553533,-1.6423689722097614,-1.7479324528931468,-1.7773640948147211,-1.7604530660228817,144.75,123,116.33333333333333,87.25,75.2,69.93333333333332,66.19285714285714,57.918749999999996,51.48333333333333,48.41,51.0090909090909,51.112500000000004,54.25769230769231,56.53928571428571,58.12,60.315625,65.07352941176471,67.69444444444444,72.27631578947368,75.45250000000001,74.03809523809524,70.67272727272727,67.6,65.31458333333333
Paine Run,2009,3,2009-03-01,-0.45212105949961456,-1.4187087515542758,-1.3947822319570575,-1.0114146316208446,-1.063606028522408,-1.2758002737434135,-1.126734442949289,-1.1220653741303148,-1.2264376177032028,-1.1489675829417685,-1.1355200248001558,-0.9871882545383263,-1.064371035073845,-1.1261140434238806,-1.2593278010565907,-1.3016406092473278,-1.6219122053622164,-1.4590397739134717,-1.8574015290745232,-1.645876853688585,-1.826027808436419,-1.6917766383174293,-1.7912329555807982,-1.8394604661025293,190.4,167.575,145.46666666666667,134.85,107.88,94.39999999999999,87.14285714285714,81.71875,72.63888888888889,65.375,61.31818181818182,62.625,61.82692307692308,63.982142857142854,65.46333333333334,66.3875,67.96764705882353,72.03611111111111,74.15263157894738,78.1825,80.92619047619048,79.32727272727273,75.87826086956522,72.71666666666667
Paine Run,2009,4,2009-04-01,0.37542874746500904,-0.11176460258741729,-0.8252767643129237,-0.9824342867922319,-0.7731638436067018,-0.8721938433147349,-1.0956312660913545,-1.0139937386309306,-1.022744437771378,-1.1310220601111882,-1.0646455393062813,-1.065673490962638,-0.9385125191009509,-1.02004569697105,-1.0819916208223928,-1.2217803308554247,-1.2741127262888787,-1.5774607295708303,-1.409819976960071,-1.8232637563527072,-1.6043756854001738,-1.76221491917287,-1.6384271128065748,-1.7337533277965538,109,149.7,148.04999999999998,136.35,129.68,108.06666666666666,96.48571428571428,89.875,84.75,76.275,69.3409090909091,65.29166666666667,66.1923076923077,65.19642857142857,66.98333333333333,68.184375,68.89411764705882,70.24722222222222,73.98157894736842,75.89500000000001,79.65,82.20227272727273,80.61739130434783,77.25833333333334
Paine Run,2009,5,2009-05-01,1.0012589049119507,0.8766659128481769,0.4746682874219149,-0.14913548571671917,-0.3496681854156692,-0.31861676556244894,-0.48957713087707405,-0.771800542624111,-0.6952106572161821,-0.7159904024928974,-0.8344168569575175,-0.796708215771126,-0.8075339900641483,-0.6899917146453077,-0.7697502965711078,-0.8456134790106747,-0.9878470099739031,-1.0338317579221292,-1.3369932646264393,-1.2011017515286222,-1.6020184921160943,-1.3915256567063772,-1.5923726812515213,-1.4771316347292396,22,65.5,107.13333333333333,116.5375,113.47999999999999,111.73333333333333,95.77142857142857,87.175,82.33333333333333,78.475,71.3409090909091,65.39583333333333,61.96153846153846,63.035714285714285,62.31666666666667,64.171875,65.46764705882353,66.28888888888889,67.7078947368421,71.38250000000001,73.32857142857144,77.02954545454546,79.58478260869565,78.175
Paine Run,2009,6,2009-06-01,0.2576458165858628,0.7065485899297651,0.7122743102925818,0.4426257448030546,-0.08367124630889519,-0.2598803771190577,-0.26939246264917494,-0.4418340945149414,-0.7206789986806662,-0.6834583779097778,-0.7036092288716185,-0.8044027595028654,-0.7733291923871579,-0.7932663351244306,-0.6927526249630761,-0.7631101311590096,-0.8531923002349117,-0.9943515835348193,-1.0569056642984338,-1.3842261765745705,-1.250001307612779,-1.6476075396610195,-1.4407302104387465,-1.6755717522273275,0,11,43.66666666666666,80.35,93.22999999999999,94.56666666666666,95.77142857142857,83.8,77.48888888888888,74.1,71.3409090909091,65.39583333333333,60.36538461538461,57.535714285714285,58.833333333333336,58.421875,60.39705882352941,61.830555555555556,62.800000000000004,64.3225,67.98333333333333,69.99545454545455,73.6804347826087,76.26875
Paine Run,2009,7,2009-07-01,-0.970549323452247,-0.41016940559872633,0.18023330464478574,0.250992736675785,8.5686526192753e-4,-0.463565472876144,-0.5952999664257929,-0.5753208988169509,-0.7574409049272769,-0.9848459257799768,-0.9022823630317565,-0.9258092521916237,-1.0217576258772638,-1.000350219703762,-0.9790462117124799,-0.8748765761678539,-0.9330995441518689,-1.0252880550561636,-1.1617019813658584,-1.208179202388382,-1.535047227053314,-1.415102183854195,-1.757274389374241,-1.5598623523197404,0,0,7.333333333333324,32.75,64.28,77.69166666666666,81.05714285714285,83.8,74.48888888888888,69.74,67.36363636363636,65.39583333333333,60.36538461538461,56.05357142857143,53.7,55.15625,54.985294117647065,57.041666666666664,58.57631578947369,59.660000000000004,61.25952380952381,64.89318181818182,66.95217391304348,70.61041666666667
Paine Run,2009,8,2009-08-01,-0.7554108339179952,-1.1913379733733698,-0.7654614177827261,-0.15605510493746266,-0.08156002672986068,-0.3052943024278045,-0.699963106001573,-0.8057576556562015,-0.7847645959012127,-0.9643230231981044,-1.12940002591141,-1.049458719805528,-1.056060541334715,-1.1494376354826867,-1.1192595932726987,-1.0936176887908586,-0.9774481418038236,-1.0315834423539785,-1.1136730558958494,-1.2458617016884566,-1.2863418859020201,-1.5949035238260512,-1.4827899257370254,-1.788697287584356,20,10,6.666666666666657,10.5,30.2,56.9,69.45,73.425,76.71111111111111,69.03999999999999,65.21818181818182,63.416666666666664,61.90384615384615,57.482142857142854,53.65,51.59375,53.08823529411765,53.041666666666664,55.0921052631579,56.6475,57.77142857142857,59.38409090909091,62.94130434782609,64.99583333333334
Paine Run,2009,9,2009-09-01,0.06825111929069791,-0.46799353943040845,-0.9321925727453765,-0.6886004101830321,-0.2341484457165977,-0.15803181426848226,-0.35392578027308447,-0.6900632665677023,-0.7615179679716209,-0.7455653760350006,-0.8869764039028716,-1.0736736865001335,-1.0313256656167582,-1.054235898243613,-1.159714911022087,-1.1510866840131955,-1.125426024333169,-1.0210554033423163,-1.075428680484407,-1.1464244510393207,-1.243474966722468,-1.2932430745129355,-1.554482424372621,-1.4614428099439605,22,21,13.999999999999991,10.5,12.799999999999999,28.833333333333332,51.91428571428571,63.51875,67.71111111111111,71.24,64.76363636363637,61.61666666666667,60.23076923076923,59.05357142857143,55.11666666666667,51.671875,49.852941176470594,51.361111111111114,51.4078947368421,53.4375,54.99761904761905,56.14545454545455,57.75869565217391,61.23541666666667
Paine Run,2009,10,2009-10-01,0.4539928909073532,0.12007034209031091,-0.2764865894754128,-0.7180010991146822,-0.5401738725057151,-0.12542588732787072,-0.05864718509063968,-0.24488970156655254,-0.5771431614056111,-0.6751764896870391,-0.683918538281334,-0.8230966542158431,-1.0113754395793502,-0.9871147953228108,-0.9920123552469526,-1.062868442970727,-1.0441777235424419,-1.0250306849332393,-0.9240957657061066,-0.9728010272276848,-1.0352548385510107,-1.1470822149769655,-1.1841517207443168,-1.4362638778189305,4.5,13.25,15.499999999999991,11.625,9.299999999999999,11.416666666666666,25.357142857142858,45.9875,56.96111111111111,61.39,65.17272727272727,59.74166666666667,57.223076923076924,56.25,55.416666666666664,51.953125,48.89705882352942,47.333333333333336,48.89473684210526,49.06250000000001,51.107142857142854,52.70227272727273,53.9,55.53958333333333
Paine Run,2009,11,2009-11-01,1.161119406341291,0.9761852674349014,0.5974834269695153,0.2777514022608779,-0.082251675045576,-0.036146688578696046,0.2517895102039034,0.292484531917605,0.14731049480086642,-0.17011439438381598,-0.28981498275576156,-0.3190168898784882,-0.4419696094160431,-0.6483630295023644,-0.6540736513292617,-0.6604159295588499,-0.7265355230049323,-0.7344025428011706,-0.7428845908619651,-0.6474635232572419,-0.6874965915480635,-0.7468774797139143,-0.865098824049787,-0.9025034251389441,0,2.25,8.833333333333323,11.625,9.299999999999999,7.749999999999999,9.785714285714286,22.187499999999996,40.87777777777777,51.265,55.809090909090905,59.74166666666667,55.146153846153844,53.135714285714286,52.5,51.953125,48.89705882352942,46.18055555555556,44.8421052631579,46.45,46.726190476190474,48.78409090909091,50.410869565217396,51.65416666666667
Paine Run,2009,12,2009-12-01,1.9313438492894788,1.8388416990793257,1.5995192256381083,1.181081187619329,0.9157935501957849,0.6132729380545053,0.5736682126405543,0.7645187496721305,0.7768622585022038,0.6704207553971392,0.37686462177387287,0.24385752946274258,0.1959148922009819,0.07463550242166789,-0.15300251429517955,-0.17577622796235856,-0.1827138892018916,-0.2616366718561163,-0.2936313064481928,-0.3277033001573376,-0.25037081571000136,-0.2955356827167094,-0.3637472081575055,-0.48384198727527294,0,0,1.4999999999999905,6.625,9.299999999999999,7.749999999999999,6.6428571428571415,8.562499999999996,19.722222222222214,36.79,46.60454545454545,51.15833333333333,55.146153846153844,51.207142857142856,49.593333333333334,49.21875,48.89705882352942,46.18055555555556,43.75,42.60000000000001,44.23809523809524,44.60227272727273,46.66304347826087,48.31041666666667
Paine Run,2010,1,2010-01-01,1.0653747792738582,1.9091587553262694,2.058367326642364,1.75665750105039,1.4001557780321068,1.154469521595296,0.8637396833723652,0.7907202364089139,0.9604957505814905,0.9674765909983344,0.8636517899872698,0.5633671533719954,0.42426704166849916,0.3715859959514904,0.25332252698237484,0.0189036675419729,-0.005443444080268971,-0.015468950891577708,-0.09603994893975462,-0.13395513026943065,-0.17054878775602067,-0.09984802412060445,-0.1465266197333504,-0.22024444537456261,0,0,-9.473903143468002e-15,1.125,5.299999999999999,7.749999999999999,6.6428571428571415,5.8124999999999964,7.6111111111111045,17.749999999999993,33.445454545454545,42.72083333333333,47.223076923076924,51.207142857142856,47.79333333333333,46.49375,46.32352941176471,46.18055555555556,43.75,41.56250000000001,40.57142857142857,42.22727272727273,42.66304347826087,44.71875
Paine Run,2010,2,2010-02-01,0.272229637682839,0.8554455691490997,1.565776376850607,1.71704138034177,1.5108643833101056,1.2916371930042574,1.0729516386007842,0.8033400955860046,0.74775353753664775,0.9116577301703862,0.9191968519557396,0.812824382898392,0.5394849360637525,0.412534152131115,0.36751564324055186,0.2576958655823191,0.033185284042551125,0.008230340615369734,-0.0014188040502043802,-0.0797564334425008,-0.11805472437517725,-0.1547769062495286,-0.08629012721955712,-0.13236903522066623,0,0,-9.473903143468002e-15,0,0.8999999999999986,4.416666666666665,6.6428571428571415,5.8124999999999964,5.166666666666661,6.849999999999994,16.136363636363633,30.65833333333333,39.434615384615384,43.85,47.79333333333333,44.80625,43.75882352941177,43.75,43.75,41.56250000000001,39.583333333333336,38.72727272727273,40.391304347826086,40.885416666666664
Paine Run,2010,3,2010-03-01,1.0621178830710085,0.842457830265548,1.1378529897241552,1.6482708652949332,1.8100758941512902,1.637880281181769,1.4147386404623428,1.2431913895185913,1.0027834714454178,0.9295005961250425,1.0670641398218343,1.0724427647836812,0.9704792748022318,0.7111587051554228,0.5909034551065976,0.543723314561704,0.44311869898709744,0.22234563834934712,0.1994848154969431,0.1953003834023838,0.10966107511937184,0.06161180686385238,0.015399985603706366,0.07950451125625384,0,0,-9.473903143468002e-15,0,-1.4210854715202005e-15,0.7499999999999988,3.7857142857142847,5.8124999999999964,5.166666666666661,4.649999999999994,6.227272727272725,14.791666666666664,28.299999999999997,36.61785714285714,40.92666666666666,44.80625,42.170588235294126,41.32777777777778,41.44736842105263,41.56250000000001,39.583333333333336,37.78409090909091,37.04347826086956,38.708333333333336
Paine Run,2010,4,2010-04-01,-1.729104943392449,-0.06592946810072503,-0.0019414214410348604,0.457886900632408,1.1543004899998555,1.4018993655723606,1.2944042177365582,1.1210880640452237,0.939882294084666,0.6931070465783848,0.6500632799898678,0.8149318314623946,0.8383514774714184,0.7306752258796911,0.4684525466638695,0.3508227156906057,0.29884367512566806,0.19241925818553743,-0.02226804626783997,-0.047961787563113194,-0.05879405256431753,-0.12750537632377387,-0.16179040493267807,-0.1937664060507387,0,0,-9.473903143468002e-15,0,-1.4210854715202005e-15,-1.1842378929335002e-15,0.6428571428571418,3.3124999999999964,5.166666666666661,4.649999999999994,4.227272727272724,5.708333333333331,13.653846153846152,26.27857142857143,34.17666666666666,38.36875,42.170588235294126,39.82777777777778,39.15263157894737,39.37500000000001,39.583333333333336,37.78409090909091,36.141304347826086,35.5
Paine Run,2010,5,2010-05-01,-0.3053932702381129,-1.2493923353147083,-0.33363663790791737,-0.23111748638408722,0.21976820179129333,0.9548844938367878,1.2856414946009427,1.2184797578078999,1.0072552487739275,0.8262931959809414,0.5772682799651733,0.5433183077406495,0.713503785308862,0.7368967482354367,0.6286829994066309,0.3701665297719576,0.2534856167251339,0.20061936257403368,0.09485094062080465,-0.11877291119745545,-0.1452076361801194,-0.15923261272444625,-0.22693721907633282,-0.25613423797727325,0,0,-9.473903143468002e-15,0,-1.4210854715202005e-15,-1.1842378929335002e-15,-1.0150610510858574e-15,0.5624999999999964,2.944444444444439,4.649999999999994,4.227272727272724,3.8749999999999982,5.269230769230767,12.678571428571427,24.526666666666664,32.040625,36.11176470588236,39.82777777777778,37.731578947368426,37.19500000000001,37.5,37.78409090909091,36.141304347826086,34.635416666666664
Paine Run,2010,6,2010-06-01,-1.4116017079399172,-1.1048520982384409,-1.787316317183921,-1.030313237649663,-0.8400068870795211,-0.330426152095389,0.4281359891924644,0.7993792524621399,0.7976562014755809,0.6487836159949324,0.448670903377922,0.1891184168830925,0.1986698045706202,0.40010502924109503,0.438308507485263,0.31653437157961034,0.05922207416947494,-0.05547256830357166,-0.11550085944693321,-0.22808633394144529,-0.4433111356645113,-0.46863734839834453,-0.4952494948711686,-0.5566589055665168,20,10,6.666666666666657,5,3.9999999999999987,3.333333333333332,2.8571428571428563,2.4999999999999964,2.7222222222222165,4.649999999999994,6.045454545454543,5.541666666666664,5.115384615384613,6.321428571428569,13.166666666666664,24.24375,31.332352941176477,35.21666666666667,38.784210526315796,36.845000000000006,36.37619047619048,36.70454545454545,37.01086956521739,35.46875
Paine Run,2010,7,2010-07-01,-0.13099508614289668,-1.005208179835851,-0.9933541211716127,-1.6999184224323427,-1.0534898250730895,-0.8851481047655012,-0.40713390152737833,0.3300061195377796,0.7101680694920702,0.7064802763193916,0.5570565823526954,0.3652319468577236,0.1196321975306828,0.13699426049250893,0.3350957728413743,0.3715378994315992,0.25220147718012853,0.007011834156288714,-0.10266293259285297,-0.1536861289710717,-0.26388962229477353,-0.47620702658033853,-0.4861737248900144,-0.5111178514588557,197.5,108.75,72.49999999999999,54.375,43.5,36.25,31.071428571428573,27.187499999999996,24.16666666666666,22.199999999999996,22.18181818181818,22,20.307692307692307,18.857142857142858,19.066666666666666,24.687499999999996,34.43529411764706,40.5638888888889,43.75789473684211,46.720000000000006,44.4952380952381,43.7,43.69565217391305,43.697916666666664
Paine Run,2010,8,2010-08-01,0.0967266136898951,-0.09544709191225086,-0.8304179730497162,-0.8691916271857877,-1.4752961167942205,-0.9567759349210502,-0.8053037877006578,-0.3868987327055983,0.2921078373235648,0.6547141435302846,0.6441545676974703,0.5134919386641296,0.32831763031377825,0.10048507793547781,0.11819038443696364,0.3074933858617383,0.33894051809354314,0.22739347565067633,-0.0015076204427929975,-0.10453517301202876,-0.15360401591748885,-0.25663968199274,-0.45610508643532366,-0.4615038235685817,188.8,193.15,135.4333333333333,101.575,81.26,67.71666666666667,58.042857142857144,50.787499999999994,45.14444444444444,40.629999999999995,37.345454545454544,36.06666666666667,34.830769230769235,32.34285714285714,30.186666666666667,29.674999999999997,34.34117647058824,43.01111111111111,48.36578947368421,51.010000000000005,53.48571428571429,51.054545454545455,50.00869565217391,49.74166666666667
Paine Run,2010,9,2010-09-01,0.7748375177265346,0.6416228723436597,0.459629552257894,-0.12672668528229517,-0.26369076195866803,-0.6801606581951878,-0.3616614969959817,-0.30534917029563186,-0.003853054081172579,0.517212833202925,0.8078521791951877,0.8038724666731903,0.6913124639020847,0.5354807399549396,0.33287436962289246,0.33715480690370964,0.49914042377757517,0.5278371189959766,0.42239791427404055,0.20212126598295604,0.10158789799614225,0.05316461119021789,-0.038274798800124965,-0.2277466003825276,201.5,195.15,195.9333333333333,151.95,121.55999999999999,101.3,86.82857142857142,75.975,67.53333333333333,60.779999999999994,55.25454545454545,51.025,48.79230769230769,46.73571428571428,43.62,40.89375,39.78235294117648,43.62777777777778,51.352631578947374,56.0225,58.17619047619048,60.21363636363637,57.595652173913045,56.32083333333333
Paine Run,2010,10,2010-10-01,-0.7807782451276677,0.24028111746380937,0.16935699579629637,0.03305367053474103,-0.4896063421820703,-0.5663601035253941,-0.9532218034212158,-0.6612679644506037,-0.5873025876099922,-0.26590917183912877,0.28569779606307205,0.5898124017571653,0.6031570742266275,0.5020457778238023,0.3306718657325231,0.12046710008205765,0.13541313671288405,0.3090205202224147,0.3391548658662354,0.23536786840618915,0.02379155389536362,-0.0696961244841343,-0.1146541273077579,-0.2029769247746105,132,166.75,174.1,179.95,147.95999999999998,123.3,105.68571428571428,92.475,82.19999999999999,73.97999999999999,67.25454545454545,61.65,57.25384615384615,54.73571428571428,52.419999999999995,49.14375,46.25294117647059,44.90555555555556,48.27894736842106,55.385000000000005,59.64047619047619,61.53181818181818,63.334782608695654,60.69583333333333
Paine Run,2010,11,2010-11-01,0.6230958152995469,-0.1086819615338704,0.4021010620817628,0.3391088205141816,0.22355766525147636,-0.24411055368580528,-0.3419130601290981,-0.6919761790896726,-0.4325063894835027,-0.39248607836175087,-0.1159569685791012,0.3924835892396826,0.6725861955543055,0.6827410181359036,0.5920181347849764,0.4278963000090798,0.22154101584517283,0.23025898298415773,0.39303176451333244,0.41879972616396755,0.3158436528830371,0.11176792643955946,0.0206836424885926,-0.027918206752272808,104,118,145.83333333333334,156.575,164.76,140.63333333333333,120.54285714285713,105.475,93.75555555555555,84.38,76.7090909090909,70.31666666666666,64.9076923076923,60.59285714285714,58.019999999999996,55.64375,52.37058823529412,49.461111111111116,48.015789473684215,51.065000000000005,57.7,61.65681818181818,63.37826086956522,65.02916666666667
Paine Run,2010,12,2010-12-01,-2.1946471799874283,-0.4079117622400442,-0.8147150533127396,-0.1178598088662839,-0.14314673444401002,-0.23815944517309554,-0.6408905652248721,-0.6970598844365914,-1.013815607795145,-0.7650270911491234,-0.718420535840202,-0.43766722331127844,0.06459197698409136,0.3536077992389241,0.38695232446022104,0.3055720539967316,0.13567737964012944,-0.06523139786754631,-0.039103059460835296,0.14327388482465808,0.1762339868873681,0.07476280002037389,-0.12625263918041915,-0.2162727242415812,2,53,79.33333333333333,109.875,125.66,137.63333333333333,120.82857142857142,105.725,93.97777777777777,84.58,76.89090909090909,70.48333333333333,65.06153846153846,60.41428571428571,56.68666666666666,54.51875,52.48823529411765,49.57222222222222,46.963157894736845,45.715,48.728571428571435,55.16818181818182,59.06304347826087,60.82083333333333
Paine Run,2011,1,2011-01-01,-1.1133683598691433,-2.1734119874543807,-0.9633389866903164,-1.2168949583996194,-0.47740729892502526,-0.5004955816594384,-0.5861919216334607,-0.9407835620390271,-1.0003328550704884,-1.3183880396421113,-1.069516705262998,-0.9902717311746959,-0.6986265152941579,-0.1938726450216147,0.10196029613456382,0.15103272697705694,0.06718114088980581,-0.10879994356416754,-0.2957950545070137,-0.25233547450282207,-0.053657786242376326,-0.01968762083638331,-0.11732721298042606,-0.31324012918637123,100.5,51.25,68.83333333333333,84.625,108,121.46666666666665,132.32857142857142,118.2875,105.14444444444445,94.63,86.02727272727272,78.85833333333333,72.79230769230769,67.59285714285714,63.086666666666666,59.425,57.22352941176471,55.15555555555556,52.25263157894737,49.64,48.32380952380953,51.08181818181818,57.13913043478261,60.78958333333333
Paine Run,2011,2,2011-02-01,-0.5714379027016976,-1.318162848152493,-1.920145127248798,-1.0455272132990365,-1.2306059532903142,-0.6345958782712021,-0.6533246879537696,-0.7220095637915469,-1.0443121582246901,-1.0957924284744305,-1.3897424162355696,-1.142709032153451,-1.072817425710507,-0.8004319650008325,-0.316101782572741,-0.03209314950018258,0.02351374863367364,-0.058374100087064,-0.23463622019737923,-0.41066772520459016,-0.3611884605120857,-0.15816747018323818,-0.12407371263354817,-0.21855493894723765,200,150.25,100.83333333333333,101.625,107.7,123.33333333333333,132.68571428571428,140.7875,127.36666666666666,114.63,104.2090909090909,95.52499999999999,88.17692307692307,81.87857142857142,76.42,71.64375,67.69411764705883,65.15555555555555,62.77894736842105,59.64000000000001,56.8,55.21818181818182,57.55652173913043,63.09166666666667
Paine Run,2011,3,2011-03-01,1.1326983749133441,0.4654051246910591,-0.15168471319058555,-0.7280413477931076,-0.3852861985142131,-0.6507289487160214,-0.2281830439312375,-0.2665306495780489,-0.343730455249604,-0.667542266687842,-0.7368635670294155,-1.01955327029175,-0.7895733269213089,-0.7384470118969054,-0.5054039227826034,-0.07158102837992632,0.18974107073411778,0.2304935728351277,0.15360351909011463,-0.010769223083925555,-0.186896580698205,-0.15309307957563012,0.027176831516111624,0.05808231147719448,162.2,181.1,154.23333333333332,116.175,113.73999999999998,116.78333333333332,128.88571428571427,136.375,143.16666666666666,130.85,118.95454545454545,109.04166666666667,100.65384615384616,93.46428571428571,87.23333333333333,81.78125,76.97058823529412,72.94444444444444,70.26315789473684,67.75,64.52380952380952,61.59090909090909,59.869565217391305,61.916666666666664
Paine Run,2011,4,2011-04-01,1.774743175705104,1.8154202292822115,1.2756394081875144,0.7367552368679822,0.14879718281979695,0.3062444164109817,-0.011954394325277088,0.28725600444082966,0.25527145463340006,0.17583000231017662,-0.1759896630130722,-0.27640048300307896,-0.5663904925597439,-0.34967076949624537,-0.3172718718632892,-0.10547942888139057,0.31327055322258035,0.5656881341304274,0.5844765071766256,0.5167250163981594,0.3657192299749159,0.1681537085058107,0.1789588553007519,0.33279104395534675,74.5,118.35,145.56666666666663,134.3,107.83999999999999,107.19999999999999,110.74285714285713,122.08749999999999,129.5,136.3,125.72727272727273,115.25,106.38461538461539,98.78571428571429,92.2,86.4375,81.3529411764706,76.83333333333333,73.02631578947368,70.475,68.07142857142857,64.97727272727273,62.15217391304348,60.479166666666664
Paine Run,2011,5,2011-05-01,1.0499137819319404,1.7854228294071963,2.0421181210298545,1.5484592320863515,1.0484689831249723,0.5062618712645021,0.6386414362750477,0.2886019944268721,0.54793248879605,0.5271118158484605,0.45033620314543854,0.07623626176186167,-0.03572140422310223,-0.3188124460454439,-0.10840949628071929,-0.08778543459123166,0.1141500785447835,0.5244972131634213,0.773295315906892,0.7880779832340532,0.722693438827503,0.580774693396289,0.37179617172347296,0.36980853274815295,0,37.25,78.89999999999999,109.175,107.43999999999998,89.86666666666666,91.88571428571427,96.89999999999999,108.52222222222221,116.55,123.9090909090909,115.25,106.38461538461539,98.78571428571429,92.2,86.4375,81.3529411764706,76.83333333333333,72.78947368421052,69.375,67.11904761904762,64.97727272727273,62.15217391304348,59.5625
Paine Run,2011,6,2011-06-01,-7.182932334118264e-4,0.5876225963350598,1.2991541489602647,1.6804531279645853,1.2908873986988807,0.8579218119171664,0.3792452720477842,0.5209323934714648,0.19883946074708578,0.4748189076837775,0.4537097908414216,0.3727906891479302,0.009895318490745996,-0.09823442184716374,-0.3887938023223456,-0.17155055290677731,-0.1521573436145928,0.05635056315964751,0.47656581290325445,0.7428628139910689,0.7638410757690386,0.6881804617788841,0.5418915027347528,0.33112662545697835,0,0,24.833333333333325,59.175,87.34,89.53333333333332,77.02857142857142,80.39999999999999,86.13333333333333,97.66999999999999,105.95454545454545,113.58333333333333,106.38461538461539,98.78571428571429,92.2,86.4375,81.3529411764706,76.83333333333333,72.78947368421052,69.15,66.07142857142857,64.06818181818181,62.15217391304348,59.5625
Paine Run,2011,7,2011-07-01,-0.21142771220594808,-0.20957497603306535,0.3467044944856538,1.094824481440852,1.45777506832033,1.1104430704307182,0.7117427289593008,0.26003521743206515,0.40979164677350943,0.10041327063417751,0.3726981865550981,0.35172623087644017,0.27787395933913267,-0.06742483816175794,-0.16327302226648258,-0.44134284571395116,-0.22908763577382815,-0.21184981646626422,-0.009715966714139983,0.39963110698909615,0.6592028650932679,0.6896122444625364,0.601385987841877,0.45818772157060417,11.25,5.625,3.7499999999999907,21.4375,49.589999999999996,74.65833333333333,78.35,68.80624999999999,72.71666666666665,78.645,89.81363636363636,98.0625,105.71153846153847,99.58928571428571,92.95,87.140625,82.01470588235294,77.45833333333333,73.38157894736842,69.7125,66.39285714285714,63.57954545454545,61.77173913043478,60.03125
