subbasin,site_name_big,site_name_little,shared_area_km2,shared_area_prop,area_sqmi_big,area_sqmi_little,elev_ft_big,elev_ft_little,area_sqmi_diff,area_sqmi_reldiff,elev_ft_diff,elev_ft_reldiff,riverdist_km,class,prop_cover_little,prop_cover_big,prop_cover_diff
Coal Creek,CoalCreekLower,CoalCreekNorth,54.15731151102991,0.347607877222922,59.96942592546272,20.845714542439833,3658.917962163086,4154.479392524414,-39.12371138302289,-1.8768227543062077,495.5614303613279,0.11928364147215245,13.973883421124548,nlcd_42,0.9235231462515363,0.8406651315714105,0.08285801468012577
McGee Creek,McGeeCreekLower,McGeeCreekTrib,0,0,7.416459092149375,1.224020794828191,3711.233983691406,3697.072545410156,-6.192438297321184,-5.059095665274529,-14.161438281249957,-0.0038304464159977353,1.0922121998891525,nlcd_42,0.9975838926174496,0.8308337511966085,0.1667501414208411
McGee Creek,McGeeCreekLower,McGeeCreekUpper,8.672548459655575,0.45011268665010973,7.416459092149375,3.3382492503169185,3711.233983691406,3866.290919555664,-4.078209841832456,-1.2216612769239112,155.05693586425787,0.040104828914963774,4.106303971871806,nlcd_42,0.9402386443397173,0.8308337511966085,0.10940489314310875
Duck Creek,EF Duck Creek be HF,EF Duck Creek ab HF,14.177494294228778,0.5778715825818201,9.449537520001188,5.4605992124319975,5342.4714764257815,5429.5483021289065,-3.9889383075691907,-0.7304946128416976,87.076825703125,0.016037581923524374,0.5980695858589884,nlcd_52,0.5916523235800344,0.6754360778120738,-0.08378375423203943
Duck Creek,EF Duck Creek be HF,Henrys Fork,4.403564584517114,0.17948833430262973,9.449537520001188,1.6960834876745945,5342.4714764257815,5926.907946796875,-7.7534540323265935,-4.571387015244705,584.4364703710935,0.0986073135633809,3.6740347396132065,nlcd_52,0.7464404134971718,0.6754360778120738,0.07100433568509801
Shields River,Shields River Valley Ranch,Buck Creek,11.501937414864175,0.0829225101193861,53.4215153336628,4.429862327544738,5744.145694829102,6493.801214609375,-48.991653006118064,-11.059407580567365,749.6555197802736,0.11544171048749419,19.22277991041509,nlcd_42,0.7374356645473812,0.7469929063431685,-0.009557241795787319
Shields River,Shields River Valley Ranch,Crandall Creek,6.579102303077914,0.04743163326540298,53.4215153336628,2.5338355344486287,5744.145694829102,6361.745001650391,-50.887679799214176,-20.08326077496877,617.5993068212892,0.0970801732325123,16.479926253857034,nlcd_42,0.8473282442748091,0.7469929063431685,0.10033533793164062
Shields River,Shields River Valley Ranch,Deep Creek,16.09450579196839,0.11603234926981015,53.4215153336628,6.198651920639731,5744.145694829102,6142.521051040039,-47.22286341302307,-7.618247325000537,398.37535621093775,0.06485535058011492,10.865347967523697,nlcd_42,0.8392312717770035,0.7469929063431685,0.09223836543383501
Shields River,Shields River Valley Ranch,Dugout Creek,6.217377868073255,0.04482380320684782,53.4215153336628,2.394537622558582,5744.145694829102,6496.105251782226,-51.02697771110422,-21.309741484279332,751.9595569531248,0.11575544542582994,19.514599017291093,nlcd_42,0.6752469737025184,0.7469929063431685,-0.0717459326406501
Shields River,Shields River Valley Ranch,Lodgepole Creek,3.528686877624236,0.025439850936747253,53.4215153336628,1.3590114723346298,5744.145694829102,6610.385575654297,-52.062503861328175,-38.30909813578734,866.2398808251955,0.1310422623478291,21.573489731450824,nlcd_42,0.9073218195086353,0.7469929063431685,0.16032891316546682
